sentiment,text,sentiment_label,timestamp,platform,geolocation,label,predicted_label,predicted_sentiment,prob_negative,prob_neutral,prob_positive,confidence,sentiment_score
1,Tennessee Wildfire is ‘Unlike Anything We’ve Ever Seen’ … via Stop climate change! #GPUSA,Positive,2024-06-03 23:00:00,Twitter,Unknown,2,2,Positive,0.0007260844,0.00030387135,0.99897003,0.99897003,0.9982439
1,"Will unchecked climate change kill us, or just starve us? Environmental action becomes more urgent every day.",Positive,2024-10-02 01:00:00,Twitter,Unknown,2,2,Positive,0.00030387065,0.00036342035,0.9993327,0.9993327,0.99902886
0,Who knows what Trump could mean for global warming Ã°Å¸ËœÂ±Ã°Å¸ËœÂ°,Neutral,2024-02-17 21:00:00,Twitter,Unknown,1,1,Neutral,0.00061273295,0.9922915,0.007095761,0.9922915,0.006483028
0,Roberts on Climate Change if Pauline Hanson believes in Climate Change he'll bow work that out ?,Neutral,2026-05-31 22:00:00,Twitter,Unknown,1,1,Neutral,0.002192815,0.9971359,0.00067127915,0.9971359,-0.0015215359
0,"You say tomato, I say anthropogenic global warming.",Neutral,2025-08-05 08:00:00,Twitter,Unknown,1,1,Neutral,0.0041722474,0.99425644,0.0015712851,0.99425644,-0.0026009623
1,It's not necessarily always about preserving life. Animal agriculture is one of the major contributors of climate change.,Positive,2024-06-02 10:00:00,Twitter,Unknown,2,2,Positive,0.00014146738,0.00056299346,0.9992955,0.9992955,0.99915403
1,Trump's cuts to renewable energy put us on the ropes in the fight against climate change,Positive,2025-12-25 11:00:00,Twitter,Unknown,2,2,Positive,0.00017457132,0.00028394506,0.9995415,0.9995415,0.99936694
-1,Brand new elite whistleblower smashes global warming science,Negative,2024-07-23 05:00:00,Twitter,Unknown,0,0,Negative,0.99633044,0.0009983781,0.0026712113,0.99633044,-0.99365926
1,"Hey , if global warming isn't real, explain how it was snowing last week and was like summer yesterday.",Positive,2024-10-17 21:00:00,Twitter,Unknown,2,2,Positive,0.37474355,0.045853984,0.57940245,0.57940245,0.2046589
1,It's December and its rainy in our country! oh climate change! :(,Positive,2025-05-29 00:00:00,Twitter,Unknown,2,2,Positive,0.010297952,0.33366942,0.6560326,0.6560326,0.64573467
1,You gonna tell me that global warming is not real when one day its raining and the other we have this,Positive,2025-07-01 22:00:00,Twitter,Unknown,2,2,Positive,0.00038111774,0.0009669883,0.9986519,0.9986519,0.9982708
1,The huge melting of glaciers seen in Chasing Ice makes me wonder why so many people still deny climate change happens #1B64,Positive,2025-06-29 01:00:00,Twitter,Unknown,2,2,Positive,0.00017377928,0.00035272137,0.9994735,0.9994735,0.9992997
1,This is actually a depiction of earth before and after climate change.,Positive,2024-12-02 20:00:00,Twitter,Unknown,2,2,Positive,0.00013221551,0.0008259842,0.99904174,0.99904174,0.99890953
1,"Hurricane Irma flooded Levi Draheim out of his school. Now, he's suing the federal government over climate change as one of 21 youâ€¦",Positive,2025-10-15 04:00:00,Twitter,Unknown,2,2,Positive,0.0005222832,0.0021749435,0.9973028,0.9973028,0.9967805
1,"Nothing will reverse the effects of climate change more, than choosing to boycott all animal products",Positive,2024-08-25 16:00:00,Twitter,Unknown,2,2,Positive,0.00018069989,0.00029475993,0.9995246,0.9995246,0.9993439
1,"you don't end animal extintion, global warming or nature destruction by killing more animals for fun",Positive,2024-06-06 00:00:00,Twitter,Unknown,2,1,Neutral,0.11640576,0.73857975,0.14501446,0.73857975,0.028608702
1,How urgent do you view the threat of climate change?,Positive,2025-02-02 09:00:00,Twitter,Unknown,2,2,Positive,0.00070458686,0.12695602,0.87233937,0.87233937,0.8716348
1,Mother Nature is also fighting back in her own way against climate change,Positive,2026-02-09 04:00:00,Twitter,Unknown,2,2,Positive,0.0001824205,0.0003986591,0.999419,0.999419,0.9992365
1,"In race to curb #climate change, #cities outpace #governments #ParisAgreement #C40 #GlobalCovenant #Cities4Climate",Positive,2024-09-17 02:00:00,Twitter,Unknown,2,2,Positive,0.00018901225,0.00029128417,0.9995197,0.9995197,0.9993307
0,Workshopping a tweet about climate change and the hit song All Star by Smashmouth,Neutral,2026-01-09 15:00:00,Twitter,Unknown,1,1,Neutral,0.0006068015,0.9984383,0.00095496094,0.9984383,0.00034815946
0,Texans don't care about climate change.... right? The truth? Watch this episode to find out. #GlobalWeirding #MyKTTZ,Neutral,2024-11-12 01:00:00,Twitter,Unknown,1,1,Neutral,0.0055180793,0.959607,0.034875035,0.959607,0.029356956
1,Unite in the fight against climate change. Take the pledge Ã‚Â» #COP22 #EarthtoMarrakesh Ã°Å¸Å’ï†Ã¢Ëœâ‚¬Ã¢â€ºâ€¦Ã¢Ëœï†Ã¢Å¡Â¡Ã¢Ëœâ€Ã°Å¸Å’Â±Ã°Å¸Å’Â³Ã°Å¸Å’Â²,Positive,2024-03-25 14:00:00,Twitter,Unknown,2,2,Positive,0.0001601828,0.0003164951,0.9995233,0.9995233,0.9993631
1,"PHOTOS: how climate change is changing the lives of people in West Bengal, India",Positive,2026-06-11 16:00:00,Twitter,Unknown,2,2,Positive,0.00020783313,0.0002821852,0.99950993,0.99950993,0.9993021
0,"Rigged system, or just put it to climate change because the Environmental Protection Agency will make this a blip oâ€¦",Neutral,2025-12-16 04:00:00,Twitter,Unknown,1,2,Positive,0.0016246159,0.0056703803,0.9927049,0.9927049,0.9910803
1,David Attenborough explains that climate change is killing the Great Barrier Reef #ABCTV #StopAdani,Positive,2025-09-15 05:00:00,Twitter,Unknown,2,2,Positive,0.0001932871,0.0002734489,0.9995333,0.9995333,0.99934
0,For a man who believes Cows can fix climate change; no surprise.,Neutral,2025-05-06 20:00:00,Twitter,Unknown,1,2,Positive,0.0007978599,0.01629502,0.9829071,0.9829071,0.98210925
1,Pope Calls on U.S. to Combat Climate Change & Build a “Truly Tolerant and Inclusive' Society,Positive,2026-02-20 01:00:00,Twitter,Unknown,2,2,Positive,0.00016096365,0.00035660368,0.9994824,0.9994824,0.9993214
0,im gonna need global warming to chill so my boss can stop telling me to stay home. losing hours ain't funðŸ™„,Neutral,2025-08-02 16:00:00,Twitter,Unknown,1,1,Neutral,0.00097545434,0.9971872,0.0018372677,0.9971872,0.0008618133
1,question of the day: how many people/things have to die before y'all realize climate change is real and dangerous....?,Positive,2025-03-22 14:00:00,Twitter,Unknown,2,2,Positive,0.00028837565,0.00025646584,0.99945515,0.99945515,0.9991668
0,Vote PHONy- we'll make sure climate change is the least of your worries!,Neutral,2024-11-18 04:00:00,Twitter,Unknown,1,2,Positive,0.0028575389,0.008811418,0.988331,0.988331,0.98547345
0,"'Conservatives want a credible plan to tackle climate change,' says Michael Chong. #cpcldr",Neutral,2024-12-25 19:00:00,Twitter,Unknown,1,2,Positive,0.00017112061,0.00041464562,0.9994142,0.9994142,0.9992431
1,yall: climate change isnt real. the earth,Positive,2025-05-19 07:00:00,Twitter,Unknown,2,2,Positive,0.0036456294,0.004957261,0.991397,0.991397,0.98775136
1,when u realize climate change will destroy the earth if immediate and drastic action is not taken,Positive,2024-06-02 00:00:00,Twitter,Unknown,2,2,Positive,0.00026690442,0.00024538772,0.99948764,0.99948764,0.9992207
1,"Congrats on being elected. Please don't let the DUP call the shots on sectarianism,abortion, gay rights climate change #DUPdeal",Positive,2025-01-23 18:00:00,Twitter,Unknown,2,2,Positive,0.0003845104,0.00077885564,0.9988367,0.9988367,0.9984522
1,This is what climate change looks like. (via ),Positive,2025-05-21 11:00:00,Twitter,Unknown,2,2,Positive,0.00013185164,0.0004593511,0.99940884,0.99940884,0.999277
0,"Beating global warming, Puerto Rico blackout, and eight other stories you might have missed #BlackManGreenPlan",Neutral,2025-05-12 16:00:00,Twitter,Unknown,1,2,Positive,0.0002488011,0.0007682127,0.99898297,0.99898297,0.9987342
1,"i can't believe there are people who 'don't believe' in climate change. this isn't santa clause, have y'all STEPPED outside???",Positive,2024-03-27 14:00:00,Twitter,Unknown,2,2,Positive,0.0001567098,0.00078867463,0.9990546,0.9990546,0.9988979
1,"Trump EPA Administrator Scott Pruitt thinks that global warming can be a good thing. No, I'm not kidding. I wish I wasâ€¦",Positive,2026-01-01 06:00:00,Twitter,Unknown,2,2,Positive,0.0001703296,0.0007627407,0.999067,0.999067,0.99889666
1,"& if you truly believe in global warming, send a team of delegates who areâ€¦",Positive,2025-09-28 10:00:00,Twitter,Unknown,2,2,Positive,0.00030451603,0.0008224207,0.99887305,0.99887305,0.99856853
1,"Since climate change now affects us all, we have to develop a sense of oneness of humanity'. -Dalai Lamaâ€¦",Positive,2025-07-03 17:00:00,Twitter,Unknown,2,2,Positive,0.00014225721,0.00035344527,0.9995043,0.9995043,0.99936205
1,climate change isn’t a myth. get out of the way if you do think it is. we no longer have time for yous,Positive,2024-06-03 01:00:00,Twitter,Unknown,2,2,Positive,0.0006180489,0.0014985496,0.9978834,0.9978834,0.99726534
1,This is who they chose to run their country RT: : Trump says 'nobody really knows' if climate change is real.,Positive,2024-05-14 22:00:00,Twitter,Unknown,2,2,Positive,0.00019248405,0.0005063749,0.9993011,0.9993011,0.9991086
1,"Cruel & Unusual: As the climate changes, inmates without air-conditioning have no escape from extreme heat and someâ€¦",Positive,2025-10-23 23:00:00,Twitter,Unknown,2,2,Positive,0.00024756254,0.00065231073,0.9991002,0.9991002,0.99885267
1,"In the future, should we try to fight climate change by spraying sulfur dioxide into the upper atmosphere to form aâ€¦",Positive,2025-10-03 14:00:00,Twitter,Unknown,2,1,Neutral,0.0050482308,0.9923247,0.0026271227,0.9923247,-0.002421108
0,Say what you want but he'll definitely take care of global warming... via /r/funny,Neutral,2024-01-18 17:00:00,Twitter,Unknown,1,1,Neutral,0.00068300887,0.941614,0.05770302,0.941614,0.05702001
0,Remember when Red Velvet ended global warming by serving us Ice Cream Cake?,Neutral,2026-01-15 09:00:00,Twitter,Unknown,1,1,Neutral,0.0013996827,0.9977387,0.000861569,0.9977387,-0.0005381137
1,Starting em young at the Just-B-Solar Camp by ! Climate change will affect kids & they should be involved!,Positive,2026-06-01 22:00:00,Twitter,Unknown,2,2,Positive,0.00021556621,0.00027438375,0.99951005,0.99951005,0.99929446
1,"you and your friends will die from old age, and i will die of climate change' DEVASTATING",Positive,2024-02-23 07:00:00,Twitter,Unknown,2,2,Positive,0.00021398561,0.00028149964,0.99950457,0.99950457,0.9992906
-1,What do you expect from Bill Nye..he believes in man made climate change!!,Negative,2026-02-21 22:00:00,Twitter,Unknown,0,0,Negative,0.99573624,0.0011770782,0.0030866815,0.99573624,-0.99264956
0,Expert - 'climate change beyond our control',Neutral,2026-06-15 18:00:00,Twitter,Unknown,1,2,Positive,0.022455899,0.046303846,0.9312402,0.9312402,0.90878433
-1,'When climate change warriors can’t keep their stories straight',Negative,2024-11-02 06:00:00,Twitter,Unknown,0,1,Neutral,0.0102816215,0.9859679,0.0037504327,0.9859679,-0.0065311887
1,Researchers identify more and more clearly the impacts of global warming on the weather,Positive,2024-10-08 05:00:00,Twitter,Unknown,2,2,Positive,0.00014361064,0.0003510963,0.9995053,0.9995053,0.9993617
0,Unlicensed lemonade is a bigger threat than climate change. I applaud Tower Hamlets Council for their swift action.,Neutral,2025-02-22 19:00:00,Twitter,Unknown,1,2,Positive,0.021145243,0.017583163,0.96127164,0.96127164,0.9401264
1,175 nations agreed to combat climate change through historic agreement. Backing out is opposite of US leadership.,Positive,2024-12-29 00:00:00,Twitter,Unknown,2,2,Positive,0.00024144267,0.00053836755,0.99922013,0.99922013,0.9989787
1,This Shocking Photograph Reveals The Reality Of Climate Change,Positive,2026-02-16 04:00:00,Twitter,Unknown,2,2,Positive,0.00020683002,0.00025964575,0.99953353,0.99953353,0.9993267
-1,"The TRUTH about climate change and the bogus Paris Accords, explained by me a scientist, not lawyer-lobbyist #Fakeâ€¦",Negative,2025-06-14 06:00:00,Twitter,Unknown,0,0,Negative,0.99686843,0.0011995246,0.001932031,0.99686843,-0.9949364
1,"'Global warming effects? Last year it was Shrinagar, this year Chennai. Next may be Kolkatta or Ahmedabad…' — shiv",Positive,2026-03-20 02:00:00,Twitter,Unknown,2,1,Neutral,0.003858858,0.9943408,0.0018002669,0.9943408,-0.0020585912
1,The last Polar Bear by Gerard Van der Leun. global warming,Positive,2024-07-10 11:00:00,Twitter,Unknown,2,1,Neutral,0.0008859377,0.9972011,0.001912902,0.9972011,0.0010269643
1,Pssssst animal agriculture is the leading cause of climate change,Positive,2025-05-19 21:00:00,Twitter,Unknown,2,2,Positive,0.00017533888,0.00051072723,0.99931395,0.99931395,0.9991386
0,'You wouldn't believe how this one cloud is signaling MEGA CLIMATE CHANGE' #wxclickbait,Neutral,2026-06-01 21:00:00,Twitter,Unknown,1,2,Positive,0.0008514482,0.006401817,0.9927468,0.9927468,0.9918953
1,United Methodists Address Climate Change Concerns: via,Positive,2026-05-10 10:00:00,Twitter,Unknown,2,2,Positive,0.00019663203,0.00040926057,0.99939406,0.99939406,0.9991974
1,when animal agriculture is the lead cause in climate change & extreme weather but you laugh at vegans,Positive,2024-07-12 15:00:00,Twitter,Unknown,2,2,Positive,0.00026060053,0.0005490917,0.9991903,0.9991903,0.9989297
0,Radio wave pollution changes the earth into a microwave oven. I guess that is the cause of global warming. Undergroâ€¦,Neutral,2025-06-06 07:00:00,Twitter,Unknown,1,1,Neutral,0.0015754179,0.78123105,0.21719359,0.78123105,0.21561816
1,"For California, fighting climate change is good for the environment and the economy #SB32",Positive,2024-05-24 11:00:00,Twitter,Unknown,2,2,Positive,0.00017689366,0.00035654346,0.9994666,0.9994666,0.9992897
-1,*Obama Speaks to the Coast Guard about Threat of Climate Change. God Created the Galaxy & Controls ALL CLIMATE,Negative,2026-01-20 23:00:00,Twitter,Unknown,0,0,Negative,0.99711204,0.0020243325,0.0008636097,0.99711204,-0.9962484
1,"Damages from the effects of climate change are mounting in the US after hurricanes and floods, sea-level rise and sâ€¦",Positive,2025-10-22 07:00:00,Twitter,Unknown,2,2,Positive,0.00016982708,0.00028874236,0.9995414,0.9995414,0.9993716
1,"Bringing together geologists, engineers, agronomists and more, this book offers 100 solutions for global warming",Positive,2024-12-30 08:00:00,Twitter,Unknown,2,2,Positive,0.00016399969,0.0003282458,0.9995078,0.9995078,0.9993438
1,meets thirteen women who are leading the way on climate change at #COP21,Positive,2026-03-21 12:00:00,Twitter,Unknown,2,2,Positive,0.00016680958,0.00034200968,0.9994912,0.9994912,0.9993244
-1,Just check longterm data. Galicia is Spain’s hotspot when it comes to wildfires. Nothing to do with climate change,Negative,2025-05-01 04:00:00,Twitter,Unknown,0,2,Positive,0.0041992473,0.12470095,0.87109977,0.87109977,0.8669005
1,"If Donald Trump gets into the White House, 'global warming' could magically disappear.",Positive,2024-01-29 17:00:00,Twitter,Unknown,2,0,Negative,0.99603975,0.0025407695,0.0014194626,0.99603975,-0.99462026
0,New article: Climate change policies and 2016 politics read more at here,Neutral,2026-03-29 05:00:00,Twitter,Unknown,1,1,Neutral,0.0005444207,0.9960289,0.0034266962,0.9960289,0.0028822755
1,Don't let anyone tell you the US can't reach our Paris climate change goal. We can - and I believe we will.,Positive,2024-10-26 13:00:00,Twitter,Unknown,2,2,Positive,0.00029506415,0.0011571293,0.99854773,0.99854773,0.9982527
1,great example of how knowledge about climate change is essential. Let's keep momentum up after #COP21,Positive,2026-04-05 07:00:00,Twitter,Unknown,2,2,Positive,0.00018818562,0.00034738524,0.99946445,0.99946445,0.9992763
1,Humans: we don't believe in climate change Mother Nature after sending 5 hurricanes and 2 earthquakes in 3 weeks,Positive,2025-04-18 20:00:00,Twitter,Unknown,2,1,Neutral,0.08823216,0.726534,0.18523386,0.726534,0.0970017
-1,Told y'all global warming is fake as fuck,Negative,2025-07-21 09:00:00,Twitter,Unknown,0,0,Negative,0.93954206,0.0067555057,0.05370241,0.93954206,-0.88583964
-1,#TEAParty Lord Monckton shows IPCC Pachauri is dishonest about global warming after being corrected,Negative,2024-03-26 02:00:00,Twitter,Unknown,0,0,Negative,0.985457,0.013548276,0.0009947501,0.985457,-0.98446226
1,Think takes climate change seriously? Think again. #GST #ParisClimateDeal,Positive,2025-02-08 17:00:00,Twitter,Unknown,2,2,Positive,0.00028627936,0.00027702303,0.9994367,0.9994367,0.9991504
1,Let’s turn up the heat on Climate Change tonight! Part 1 of WARMER: 8PM on ANC. Watch it in HD on SkyCable ch 182!,Positive,2026-04-24 12:00:00,Twitter,Unknown,2,2,Positive,0.0002495513,0.0010818853,0.99866855,0.99866855,0.998419
0,"Thank you, , for singlehandedly curing the common cold, stopping global warming and ending world hunger.",Neutral,2025-10-21 18:00:00,Twitter,Unknown,1,2,Positive,0.000803565,0.085518986,0.91367745,0.91367745,0.91287386
1,â€œSo humans can make ice right? And climate change is real. So why don't we just make a bunch of ice and take it to the Northâ€¦,Positive,2025-08-12 04:00:00,Twitter,Unknown,2,2,Positive,0.00033003476,0.0011612666,0.99850863,0.99850863,0.9981786
1,A president who thinks climate change is a hoax and a VP who doesn't believe in evolution. Great day for science.,Positive,2024-02-11 00:00:00,Twitter,Unknown,2,2,Positive,0.00019759209,0.00029378,0.9995086,0.9995086,0.99931103
1,Some hope for the future. Judge rules youth can sue over climate change. #NoDAPL #BanFracking,Positive,2024-03-10 06:00:00,Twitter,Unknown,2,2,Positive,0.00026106354,0.0004653473,0.9992736,0.9992736,0.99901253
1,Here's how to talk about climate change with a denier,Positive,2024-08-06 00:00:00,Twitter,Unknown,2,2,Positive,0.0001532948,0.00034137839,0.9995053,0.9995053,0.999352
0,"May a global warming-induced wave hit yr office and wash you out to sea. If not in Wash., often occurs n S Carolina. Why?God?",Neutral,2024-09-26 07:00:00,Twitter,Unknown,1,1,Neutral,0.055590186,0.888854,0.055555865,0.888854,-3.43211e-05
0,"'If climate change is bringing us all this rain, I'm all for it.' - Bill Horn",Neutral,2024-07-31 13:00:00,Twitter,Unknown,1,1,Neutral,0.02777455,0.9713969,0.0008284882,0.9713969,-0.026946062
1,New project to study effect of climate change on society's vulnerability to dengueâ€¦ #Dengue,Positive,2025-11-03 15:00:00,Twitter,Unknown,2,2,Positive,0.00012503842,0.0005220222,0.999353,0.999353,0.99922794
1,It was SUPPOSED to be 5 deg warmer by 2020 but turns out it's only 4 deg warmer so I guess climate change is a hoax' - logic,Positive,2025-01-30 02:00:00,Twitter,Unknown,2,2,Positive,0.0003372007,0.0009044033,0.99875844,0.99875844,0.99842125
1,Trump's order will begin to unravel America's best defense against climate change,Positive,2024-10-16 08:00:00,Twitter,Unknown,2,2,Positive,0.00015226698,0.00035883381,0.99948883,0.99948883,0.99933654
1,"just sent you an email, would love to tell you more about my new climate change project",Positive,2024-07-22 21:00:00,Twitter,Unknown,2,2,Positive,0.00047939864,0.054688644,0.9448319,0.9448319,0.9443525
1,What are the most effective individual actions to fight climate change? Here's the study,Positive,2025-02-15 16:00:00,Twitter,Unknown,2,2,Positive,0.00016136038,0.00034936206,0.9994893,0.9994893,0.99932796
1,"But, of course, global warming is liberal hoax.",Positive,2024-08-14 00:00:00,Twitter,Unknown,2,0,Negative,0.59162754,0.034131605,0.3742409,0.59162754,-0.21738663
-1,I wonder if the left will bitch about the global warming aspect of this.,Negative,2025-11-07 00:00:00,Twitter,Unknown,0,0,Negative,0.995849,0.0030867134,0.0010643281,0.995849,-0.9947847
0,"just drove around Cleveland with my windows down so global warming is actually good, imo",Neutral,2025-06-21 22:00:00,Twitter,Unknown,1,1,Neutral,0.0027429024,0.9909019,0.0063552456,0.9909019,0.0036123432
1,Concussions are to the NFL what climate change is to fossil fuel industry.,Positive,2025-02-25 10:00:00,Twitter,Unknown,2,2,Positive,0.0013734736,0.028245652,0.9703809,0.9703809,0.96900743
1,"But y'all President swear global warming isn't real, but it's snowing allnthrough the south and gone be 60 degrees in Denâ€¦",Positive,2025-07-31 03:00:00,Twitter,Unknown,2,2,Positive,0.0017216252,0.0010804955,0.99719787,0.99719787,0.99547625
1,Is Trump going to purge the government of anyone who accepts climate change? Maybe! via,Positive,2024-05-09 14:00:00,Twitter,Unknown,2,2,Positive,0.0017793644,0.4880007,0.5102199,0.5102199,0.5084405
-1,Pres Trump why don't you tell the war mongol to stop with global warming is and worry about pissing of the Russians remind they have nukes,Negative,2025-02-24 14:00:00,Twitter,Unknown,0,0,Negative,0.9948762,0.004092265,0.0010315839,0.9948762,-0.9938446
1,"God, nothing makes me question representative democracy like the lack of action on climate change. This is fucking urgent people!!!",Positive,2024-03-30 23:00:00,Twitter,Unknown,2,2,Positive,0.00028478054,0.00036258117,0.99935263,0.99935263,0.99906784
0,"Weather events behind late-2015 Arctic warmth, not global warming via",Neutral,2025-07-10 03:00:00,Twitter,Unknown,1,0,Negative,0.98445845,0.010814898,0.0047266595,0.98445845,-0.9797318
1,Inspiring - & talk democracy & climate change at the VML office #virginreeladvocacy,Positive,2026-04-26 07:00:00,Twitter,Unknown,2,2,Positive,0.00023407285,0.00035852258,0.9994074,0.9994074,0.99917334
1,"I'm reading about climate change, which has the modest advantage of making all other problems seem pretty trivial.",Positive,2026-06-21 00:00:00,Twitter,Unknown,2,1,Neutral,0.0027546044,0.7983276,0.19891769,0.7983276,0.19616309
1,There's nothing to argue. Earth's temperature keeps shattering records because of human-caused climate change.,Positive,2024-06-28 11:00:00,Twitter,Unknown,2,2,Positive,0.00024490643,0.0003414436,0.9994136,0.9994136,0.9991687
0,I thought we weren't even having the Winter Olympics anymore due to global warming. Is that not correct?,Neutral,2026-01-07 21:00:00,Twitter,Unknown,1,2,Positive,0.0034698867,0.15627228,0.8402578,0.8402578,0.83678794
0,The great American disconnect with global warming,Neutral,2024-10-22 17:00:00,Twitter,Unknown,1,2,Positive,0.00022128902,0.0031494584,0.9966292,0.9966292,0.99640787
1,Should We Prepare for Climate Change?,Positive,2026-06-18 16:00:00,Twitter,Unknown,2,2,Positive,0.00014937455,0.00041709113,0.99943346,0.99943346,0.9992841
1,Super-heatwaves of 55°C to emerge if global warming continues #ClimateChange #ClimateAction,Positive,2025-03-06 18:00:00,Twitter,Unknown,2,2,Positive,0.00034078376,0.00028219397,0.9993771,0.9993771,0.9990363
-1,The concept of global warming was created by the chinese!,Negative,2025-04-24 20:00:00,Twitter,Unknown,0,0,Negative,0.7781623,0.21419023,0.007647442,0.7781623,-0.77051485
-1,WARNING: Obama Now Plans to Use More ‘Executive Actions’ And the IRS to Force His Global Warming Policies via @,Negative,2026-01-26 23:00:00,Twitter,Unknown,0,0,Negative,0.9961409,0.0027366795,0.0011223687,0.9961409,-0.99501854
1,'The challenge of climate change requires us to radically shift the way we organise our economy.' Corbyn on decentralising enâ€¦,Positive,2026-01-08 20:00:00,Twitter,Unknown,2,2,Positive,0.0001317025,0.0006917338,0.99917656,0.99917656,0.99904484
1,Leaked White House infrastructure memo does not mention 'climate change' or 'clean energy.' We need an infrastructure plan forâ€¦,Positive,2025-11-04 14:00:00,Twitter,Unknown,2,2,Positive,0.0013686246,0.005841339,0.99279,0.99279,0.99142134
0,I sat next to two Penn frat brothers last night at a climate change forum and the one guy was reading Taylor Swift/Zayn Malik gossip.,Neutral,2024-07-12 21:00:00,Twitter,Unknown,1,1,Neutral,0.0007271399,0.9979085,0.0013644272,0.9979085,0.0006372873
1,The upside of addressing climate change: #FT's #MartinWolf on the potential economic benefits,Positive,2026-03-02 14:00:00,Twitter,Unknown,2,2,Positive,0.00012464101,0.0007312003,0.9991442,0.9991442,0.99901956
1,Every terrible thing Donald Trump has ever said (on Twitter) about climate change. Sigh.,Positive,2026-06-14 09:00:00,Twitter,Unknown,2,2,Positive,0.00020597596,0.000571002,0.999223,0.999223,0.999017
0,Calum: *tweets abt reunitingish w the cast* -sees replies begging him to come to their countries- Calum: *goes back to rting climate change*,Neutral,2024-11-30 12:00:00,Twitter,Unknown,1,1,Neutral,0.0011640546,0.998243,0.00059300236,0.998243,-0.00057105225
1,Government has been sorely lacking ambition on tackling climate change. #Ireland was ranked as Europe's worst performer inâ€¦,Positive,2025-07-31 00:00:00,Twitter,Unknown,2,2,Positive,0.0001652406,0.00059262704,0.9992422,0.9992422,0.99907696
0,"I'm glad to hear it! But it was flooded when that person tweeted, yes? I was RTing in the context of my climate change tweet.",Neutral,2025-03-05 22:00:00,Twitter,Unknown,1,1,Neutral,0.0007487398,0.9967102,0.0025410762,0.9967102,0.0017923363
0,climate change a guh kill we tpc,Neutral,2024-11-02 13:00:00,Twitter,Unknown,1,2,Positive,0.00018101346,0.00075663975,0.99906236,0.99906236,0.99888134
1,A strong advocate for climate change trying to influence - engage with local MPs,Positive,2024-09-12 04:00:00,Twitter,Unknown,2,2,Positive,0.00018621744,0.0008290231,0.99898475,0.99898475,0.99879855
0,Environmental impact assessment for climate change policy with the simulation-based integrated assessment model E3ME-FTT-GENIEâ€¦,Neutral,2025-10-16 12:00:00,Twitter,Unknown,1,1,Neutral,0.0007937451,0.99062765,0.008578634,0.99062765,0.0077848886
1,of course the world's biggest climate change denier is denying this natural disaster too #StormyDaniels,Positive,2025-06-24 16:00:00,Twitter,Unknown,2,2,Positive,0.0002382987,0.00026876637,0.9994929,0.9994929,0.9992546
1,Make no mistake: climate change is making extreme weather events stronger. The time to act is NOW.,Positive,2025-04-21 11:00:00,Twitter,Unknown,2,2,Positive,0.00020548794,0.00032795878,0.9994666,0.9994666,0.9992611
1,Global climate change is a serious problem which needs to be addressed now! #climatechange #globalwarming,Positive,2025-02-25 11:00:00,Twitter,Unknown,2,2,Positive,0.00026262843,0.00024763428,0.99948967,0.99948967,0.99922705
1,In this instance pulling the DONG out (of coal) is great protection (from climate change) #ClimateAction,Positive,2024-07-18 12:00:00,Twitter,Unknown,2,2,Positive,0.00021708077,0.0003391203,0.9994438,0.9994438,0.99922675
0,AGW or climate change? Are you scientifically literate?,Neutral,2025-12-21 21:00:00,Twitter,Unknown,1,1,Neutral,0.0055417954,0.9926454,0.0018129088,0.9926454,-0.0037288866
1,Amazing what scientists are upto these days to help mitigate the effects of climate change. These scientists are tâ€¦,Positive,2025-12-21 03:00:00,Twitter,Unknown,2,2,Positive,0.0001810994,0.000384061,0.99943477,0.99943477,0.9992537
1,we just elected someone who claimed climate change is a hoax made up by the chinese government,Positive,2024-02-08 19:00:00,Twitter,Unknown,2,2,Positive,0.00021850508,0.00032956238,0.99945194,0.99945194,0.9992334
0,Waleed Aly on climate change. Take that Andrew Bolt.,Neutral,2025-12-05 13:00:00,Twitter,Unknown,1,1,Neutral,0.0012052486,0.9977289,0.0010659373,0.9977289,-0.0001393113
1,Italian pianist holds a chilling performance on the Arctic Ocean to warn climate change.,Positive,2026-05-17 18:00:00,Twitter,Unknown,2,2,Positive,0.00016491009,0.0005182136,0.99931693,0.99931693,0.999152
1,It could already be 'game over' for climate change. Different rules for the next game. #via,Positive,2024-03-05 20:00:00,Twitter,Unknown,2,2,Positive,0.00023714935,0.0013757343,0.9983871,0.9983871,0.99814993
1,While the Australian government remains opposed to renewables. Continuing to burn global warming coal.,Positive,2024-07-28 18:00:00,Twitter,Unknown,2,2,Positive,0.00030726127,0.000733345,0.9989594,0.9989594,0.99865216
0,bitches be out here askin to die but start cryin as soon as they hear 'global warming' smh make up your minds,Neutral,2025-03-02 07:00:00,Twitter,Unknown,1,0,Negative,0.9956195,0.0029292603,0.0014512207,0.9956195,-0.9941683
-1,"That's the weather, not climate change!",Negative,2025-12-26 22:00:00,Twitter,Unknown,0,0,Negative,0.99321437,0.0058781668,0.00090742554,0.99321437,-0.99230695
1,It's kind of hard for my government to fight climate change when they shut the entire thing down. #GOPShutdown,Positive,2025-09-05 02:00:00,Twitter,Unknown,2,2,Positive,0.0003480728,0.0005325506,0.99911934,0.99911934,0.99877125
0,'We’ve got to … try to ride the global warming issue. Even if the theory of global warming is wrong …',Neutral,2024-12-08 22:00:00,Twitter,Unknown,1,0,Negative,0.9787154,0.0053084204,0.015976168,0.9787154,-0.9627392
