11 - 11.3K

"sentiment","message","tweetid"
1,"U saying bringing back manufacturing jobs and global warming isn't real is not being out of touch with reality?",818602844416708608
1,"26 before and after images of climate change: Since the election, leaders of the environmental movement and",818603964019003392
-1,"Is there any kind of weather that global warming isn't responsible for? How convenient.",818605135253348353
1,"NatGeo: Maps and visualizations of changes in the Arctic make it clear that global warming is no hoax",818606171372322817
1,"Polar bears doomed unless we humans curb climate change",818621512630620161
1,"Maps and visualizations of changes in the Arctic make it clear that global warming is... by #NatGeo via",818626338349318144
1,"You and your fuckery idiots just elected a climate change denier, and you believe shit like this? How much fucking",818637532451569664
1,"How to take action on climate change and not just read about it:",818638746786693120
1,"Sanders: I agree with 'overwhelming majority of scientists who believe that climate change is real' #SandersTownHall",818647777429196801
1,"5 tech innovations that could save us from #climate change #wef17",818652782982856705
1,"'What's harder? Convincing a Trump supporter that climate change is real or convincing Mello gang that Deadmau5 is better?'",818670240305475584
0,"Oh! Glorious space art, with the climate change and political issues occurring in the world these days,",818671391381786625
1,"We stood strong today at 's office in Doral to tell him to reject Trump's climate change denying cabinet",818672720334336001
-1,"global warming is the biggest crock of shit ever uttered a scam for control and $$",818681854903492609
-1,"Where the hell is global warming when you need it?",818685360792289280
1,"#flu dramatic climate changes in India favouring infectious diseases to grow. #stayprotected",818700677467832324
1,"I count, mark, and track alligators to predict how their populations will respond to climate change and harvest pre",818732728489279488
1,"call your senators: Tell Them to block Trump’s cabinet of hate, climate change denial, & Wall Street greed",818738526556721152
1,"- No Tillerson! - conflicts of interest, wants fewer sanctions on Russia, denier of climate change",818745897697902592
1,"Agriculture across Africa must undergo a significant transformation to meet the multiple challenges of climate change, food insecurity, mal",818745931034075137
1,"discussing impact of climate change on fisheries migration & survival The sound of water via",818758521181339650
1,"Save the bears.... & humans. Without action on climate change, say goodbye to polar bears",818768541918830593
-1,"I hear they want to protect polar bears from “climate change” good one, fro",818781636296904704
1,"How bucking climate change accord would hinder fight against HIV/AIDS",818793420550447104
2,"Ready for flooding: Boston analyzes how to tackle climate change",818805657373700096
-1,"Going where? One last joyride on taxpayers dime. Will global warming zealots chastise him for the carbon emissions?",818806738447003648
1,"Turnbull's 'legacy' - pension cuts, climate change fight abandoned, ditto the republic, spineless on Ley, but attacks",818826365772255232
0,"I'm frightened by this as evidence of climate change, but pleased at less social pressure to participate in expensi",818832564177817602
0,"We now have to say 'extreme severities in weather events' 😂😂😂 that's how we're gonna sell climate change to ol' boy",818832592782901248
1,"It's 40 degrees on a winter morning in Utah but global warming is a conspiracy created by the Chinese",818835181343674370
0,"She's back! Dame Vivienne's first collection for London Fashion Week Men's raised the temperature on climate change",818848393485287424
1,"Everything we need to know about the effects of climate change in one terrifying graph.",818854191892467712
1,"While Mr. Trump and his cabinet nominees deny the reality of climate change, people throughout the world are suffering and",818876057575165952
2,"Trump's trade policy is 'economic equivalent' to denying climate change, Larry Summers says",818877308631126016
1,"Sessions is an unqualified anti-civil rights, climate change denying bigot who should NOT be our AG! #stopsessions",818879817445756928
1,"He claims the planet is cooling and questions climate change. Who is...our next energy secretary?",818882291292372992
1,"Want to change the mind of a global warming denier? More data probably won't help.",818888532949344256
1,"The urgency of acting to mitigate climate change is real and cannot be ignored:'... by #Avaaz via",818889700157063169
1,"“Only the second warmest? That means global temperatures are falling!” - An anthropogenic climate change denialist.",818890844157657091
1,"The ocean is home to treasure troves of biodiversity, and protecting these areas builds resilience to climate change",818896790145548289
0,"My Atta turned into chapati due to global warming, am scared about my Icecream...if it turns to kesar milk",818908276628692992
-1,"Why is Whitehouse asking Sessions about climate change? Going to arrest Mother Nature?!",818931573261299712
0,"don't make stereotypes. She might believe in some kind of climate change",818937192395501568
0,"Cali's 'endless global warming' drought over? How? Storms are making a dent in California's drought; 7 feet of snow",818970127920205826
1,"Animal lover? Concerned about climate change? Want to be healthier? #GoVegan for Jan! Lots of support at",818973594143379456
1,"Don't talk to me about global climate change if you eat meat, it's like drilling a hole in your boat and complaining about",818977305875939332
1,"POTUS: 'Without bolder action, our children won't have time to debate the existence of climate change.' #ObamaFarewell",819008942768537600
2,"Obama on climate change: 'To simply deny the problem not only betrays future generations, it betrays the essential",819010054351372288
1,"#ObamaFarewell: Take the challenge of climate change. We've halved our dependence on foreign oil and doubled our so",819010084231467008
2,"“Without bolder action, our children won’t have time to debate the existence of climate change.” -- President Obama",819011130161004544
1,"'Our children won't have time to debate the existance of climate change. They'll be busy dealing with its effects.' THANK YO",819012356130897920
1,"Yes it is called climate change? What are you doing about it?",819013407814787072
1,"“Without bolder action, our children won’t have time to debate...climate change; they’ll be busy dealing with its e",819017042686787586
1,"Thanks for covering & 's #GuerrillaArchiving event to save climate change data",819019452926881792
0,"*presidents that believe in climate change >>>> 😍😍😫😫😫💯💯👌🏽",819020693287424001
1,"Denying climate change '​betrays future generations; it betrays essential spirit of innovation & practical problem-solving'​ #F",819025214067576832
2,"Obama on climate change: 'we can and should argue about the best approach … but to simply deny the problem ... betr",819047615102910464
1,"“Without bolder action, our children won’t have time to debate...climate change; they’ll be busy dealing with its effects'",819053127609548800
1,"if somebody really wants climate change they should take a look in the mirror first before pointing fingers at others",819065743266476032
1,"The science couldn't be clearer - we owe it to our kids to do everything we can to combat climate change.",819077671858688000
1,"All the risks of climate change, in a single graph - Vox via thanks",819077810857934848
1,"We can limit global warming to 1.5°C if we do these things in the next ten years Good list. v",819086747598352384
0,"you can't put climate change on 19 inch spinning rims to be fair.",819086834261180416
1,"Exxon knew of climate change in 1981 & still funded deniers! #cdnpoli #onpoli #abpoli",819101533996535808
1,"I love that there are people who deny climate change. I deny calories, not gonna stop me from getting tits though is it?",819115637436018688
0,"Very interesting on communicating climate change. Via 'Global warming sounds scarier than climate change'",819128054178082816
0,"this climate change, world is warming huh?",819143598071541760
1,"Why aren't all Govt buildings solar panelled? Would be a start to fighting climate change and becoming carb",819144833499435008
1,"For many cold adapted species ravaged by decades of habitat loss & degredation climate change is a bridge too far",819144908577669120
1,"'To deny [climate change] betrays the essential spirit of this nation--the practical problem solving which guided our founde",819147495217500160
1,"stories cover the crippling legacy of genocide, creeping borders, walking thru climate change & more",819152669814222848
-1,"'global warming' Hoax",819155368974512128
1,"Well ACTUALLY Paul I think what's more concerning is run away global warming, rising sea levels and..",819160550965989377
0,"did you know Rothschild stole $67 trillion from Barack Obama climate change in 2012.JEWISH MAFIA ROBBED ALMOST 50% OF U.S.",819162864879628288
-1,"#alberta #carbontax Thanks NDP! You carbon tax is doing magic. Life is bitter cold in AB. Finally global warming is gone by taxing air !",819180422701555712
1,"My new post: What Rex Tillerson believes about climate change & what senators should ask him",819186266747129857
1,"Rex Tillerson funded climate change deniers for 27 years despite Exxon’s knowledge of climate change in 1981. #rejectrex",819195214698942464
2,"Bird species vanish from UK due to climate change and habitat loss",819211491685597185
1,"Rex Tillerson just sidestepped 's question about whether human activity is contributing to climate change.",819225114776457216
1,"As a rule, Big Oil understands climate change far better than most of the GOP. Including Trump.",819225149551546368
-1,"And to think this fool Tim Kaine could've been the next vice president. Blabbing about climate change. #SenateHearing",819227348339924999
1,"'Our children won't have time to debate the existence of climate change. They'll be busy dealing with its effects” —POTUS",819227350097334272
0,"Asked if charges that #ExxonMobil withheld information on climate change, #Tillerson declines to answer twice. #SecretaryOfSt",819228438074511360
1,"Trump's contention that Meryl Streep is 'over-rated' is right up there with the idea that climate change is a Chinese hoa",819228456181440513
1,"64% of Americans are concerned about climate change so why are we stocking the cabinet with morons who straight up don't believe it exists?",819240589510246411
1,"Tim Kaine: 'Do you lack the knowledge to answer my question [about climate change] or are you refusing? Rex Tillerson:",819241615629946880
1,": Trump trade polices are 'the economic equivalent of denying climate change or being for creationism.'",819242658468167680
1,"Plant flowers, say no to pesticides. Stop climate change (open the eyes of deniers). Save the bees!",819244770522497030
1,"Dear , please protect Washington's children from #climate change! #momsonthehill",819248679710326784
1,"Secretary of state nominee Rex Tillerson shows his true colors on climate change #che",819251916869926913
1,"Cities,focused on sustainability, cost reduction & effects of climate change are investing big in #renewableenergy .",819264852623560704
0,"i'm gonna go for the darkhorse candidate 'global warming'",819268177439899648
1,"A head of veteran affairs that's not a vet.An anti climate change person to head the EPA.An anti public school person to look",819276199818121216
-1,"remember when you liberals called it global warming. And then the winters were the coldest ever so you called it climate change?",819278352724934656
-1,"hey Monty, saw your tweet, yep, global warming is freezing us to death.Cycle of Earths climate.Smiles.",819279373438164993
1,"Tim Kaine is demolishing #Tillerson over the fact that #ExxonKnew & lied about #climate change. Rex refusing to answer ques",819290484795379712
1,"With Trump's disdain for science and climate change, there's actually a good chance Hell will freeze over before we see his",819292540264398850
1,"#RexTillerson Tillerson denies that Climate Change is real despite overwhelming data that confirms climate change. What are we to do?",819302088022728704
1,"Great (<5 min) watch on 1 man's impact on global warming data. “The Snow Guardian” by on #Vimeo",819302124408291330
1,"Tillerson: 'I don’t see [climate change] as an imminent national security threat but perhaps others do' The others:",819304164845125632
2,"Tillerson testifies that the science behind climate change 'is not conclusive' re it being in any way man made",819308104399650817
1,"Options are basically: A) Do everything we can to slow climate change based on best science B) Wait till everyone's",819309231845371905
1,"I know global warming is a bad thing but I like this weather",819311354427404288
1,"anyone ask him about Exxon's knowledge of climate change in the 80's?And, subsequent disinformation campaign.",819312398750257153
2,"Kaine presses Tillerson on whether Exxon knew about global warming in 1982",819315419488075778
2,"Rex Tillerson grilled on ExxonMobil conflicts, Russia sanctions and climate change at Senate confirmation hearing:",819317323110744064
1,"Arguments about climate change mitigation 'ruining the economy' confuse me when coal & gas get massive subsidies to compete",819319342437466114
1,"Reason #600 I want to move- my brother just argued with me for 30 minutes about global warming not being real....#pleasegotoschool",819320206891749376
1,"Rex Tillerson refuses to admit #ExxonKnew about climate change decades ago via #Cl",819321251755884545
2,"Dailytimes | Pakistan and global warming - via",819321294726561792
1,"630 of America's biggest companies are pleading with Trump to give up his climate change denial",819321307485655042
0,"I mean this was literally #Tillerson's response to being challenged on climate change.",819331710810632192
1,"Again for those who didn't hear Yesterday if you don't believe in climate change just look at Chicago for the past 2 days raining in January",819343745736908800
1,"Government urged to get tough on climate change in an open letter -signatories include midwifery & nursing organisa",819344695163781122
1,"So is global warming.",819345603482308613
1,"3 signs that the world is already fighting back against climate change - The World Economic Forum #auspol #springst",819357133154107392
2,"Rex Tillerson says in hearing the 'risk of climate change does exist'",819359484011282432
1,"Worth noting - American GOP is the only major party in the OECD that denies climate change. #USexceptionalism",819362617995182081
1,"Today I discussed colonialism, climate change, and the plot of Aristocats en español so I'm feelin pretty fine",819362687738056707
1,"Things heat up as Sen. Kaine grills Rex Tillerson on climate change: 'Do you lack the knowledge'?",819389040742936577
0,"and please you can't even explain the cause and effects of the GSA. What makes you qualified to talk to me about climate change?",819406847048351746
1,"#National Youth Day save global warming",819425554730520576
1,"Tillerson: ridiculous answers about Exxon lobbying against Russian sanctions, Exxon on climate change,Putin as war crimin",819430944239190016
0,"Dr Kaudia the environment Secretary and MBA alumni taking the Agri MBA students through climate change.",819436822040379393
-1,"They changed the name from “global warming” to “climate change” after the term global warming just wasn’t working (it",819438006876504064
0,"The only thing that will really change global warming in the long run... #BjornLomborg #quotes",819439315860287488
2,"From ocean conservation to tackling climate change, ’s highlights of the Obama years…",819454032414699520
1,"There's a cognotive disconnect with the cause of congestion similar to climate change. 'I'm not the problem, everyone else is'",819482554457882624
1,"Acknowledging the growing impact of climate change on the nation,",819486864461570048
2,"In Greenland, a once doubtful scientist witnesses climate change's troubling toll",819514078909595648
2,"Claudia Kemfert: “Energy and climate change economists can provide transparency.”' by The Beam #cleantech #energy",819516581646626816
1,"Another sign of doom: the climate change denial of Rex Tillerson",819528458346889216
2,"How do you talk to someone who is skeptical about the impact climate change will have?",819538017429942272
1,"Jane Fonda, Naomi Klein, and Kathleen Wynne think climate change is an urgent crisis. Deniers everywhere say 'I knew I nailed it!'",819539412199632896
1,"Nature-based solutions (i.e. managing watersheds) can provide ~30% of the solution to limiting global warming to 2°C",819540563179532288
1,"global warming is real and she's here",819545612060237824
1,"The real facts on climate change! MUST WATCH",819554645047508992
1,"but just like climate change & cigarettes/cancer, big profit $ fights attempts 2prove harm. Easier regs:",819554650223443969
1,"How are people still denying climate change? The footage, scientists, abnormal weather changes aren't proof enough??? I don't",819556938887270400
1,"This is the climate change crisis of public (read: GLOBAL) health. AKA people aren't freaking out nearly enough.",819564522813976576
1,"The signs are already here. Leadership on climate change is proving to be remarkably resilient #WEF",819574303029071872
0,"That's a decent amount- we had some good snow recently but now it's all melted away. Thanks global warming!",819580204926570496
1,"People who disagree with global warming because, say, it's snowing must really wonder how planes fly if gravity works.",819581300927504385
1,"Just a little climate change. What's a few Billion$$ here or there?",819585759116165120
2,"Judge orders ExxonMobil to turn over 40 years of climate change research.",819588019187568640
0,"cnnbrk: Judge orders ExxonMobil to turn over 40 years of climate change research.",819588040465248256
1,"A rare sight in US politics: someone who understands climate change grilling someone who's trying to BS about it.",819593512668856320
1,"Any politician who refuses to acknowledge the reality of climate change & refuses to act is putting their constitue",819596889536524288
1,"Ever heard of 'peatlands?' Profoundly important to learn if you care about climate change:",819596897858048004
-1,"The biggest threat to mankind is NOT global warming but liberal idiocy👊🏻🖕🏻",819601195010375681
-1,"what does climate change have to with CIA - ZERO just another piece of Corrupt News Network dishonest & fake news.",819601197141229568
0,"starting to dig this whole global warming thing",819601207853518848
0,"If global warming helps remedy a bit of seasonal depression before it kills us all.. I'll allow it",819602328412192768
2,"From Tanzania, a radio version of 's story on climate change and coffee growing:",819603403110281218
2,"WIRED: Rex Tillerson's confirmation hearing did not inspire confidence in the US role in fighting climate change",819605621314093061
0,"So, you want to work as the White House chef? Tell me, do you agree with the consensus about climate change?'",819618555884879878
1,"GMO super plants will save us from global warming says German scientist! (No mention of ordinary plants. Like trees)",819622947010682880
1,"Anybody that doesn't believe in climate change or global warming can go outside right now , remember its January and stfu",819625452356702208
0,"I guess he hasn't heard about climate change 😂",819626608986308608
0,"global warming been showing out what you bout to do man? do it",819631453696827393
1,"ReelectBernie: SenWarren: And the same day Tillerson dodged climate change q’s, ExxonMobil must turn over climate",819639690508767232
2,"This scientist used to doubt climate change was melting a huge Greenland glacier. Not anymore. via",819646901490515968
1,"We are in a parallel universe when CIA nominee refuses to answer whether he believes climate change is real.",819653991227334656
1,"And the same day Tillerson dodged climate change q’s, must turn over climate change docs to .",819654039277359104
1,"Maybe Democratic nations need to start making it a crime to deny climate change and issuing warrants for the...",819656763104514048
1,"Actually US military and Intel views climate change as national security issue, many conflicts have climate change f/x as r",819670386245849088
1,"3 signs the world is fighting back against climate change - & a call for 'radical collaboration'",819671496901554177
0,". how can u deny climate change when my pussy this hot 🔥☀️🔥",819672818266804224
1,"Tomi's favorite hobby in 2016 was calling climate change 'bad weather.' But in 2014, she said it was an agreed-upon",819683049164144640
1,"Meh, why believe NASA? 'Donald Trump's pick for CIA director refuses to accept Nasa findings on climate change'",819688610635087876
0,"Well, to be fair to , John Kerry did say that 'climate change' is a greater threat than terrorism.",819689888496947200
1,"It's 60 degrees. InJanuary. Up north. And our President-Elect doesn't believe in global warming 😂😂",819691970473947142
-1,".: 'It's crazy to think that climate change takes priority over terror.' #TheFive",819694280574803968
1,"people be like global warming isn't real...explain it being 52 degrees rn then",819701105445732352
1,"Today we learned Democrats are worried about climate change and LGBT issues in nat’l security and GOP is concerned about ki",819703242644979713
1,"OK , here we go! Exxon Mobil is ordered to hand over climate change research",819724834552872961
0,"With many areas of science so politicized as to be toxic (climate change, vaccines, earth's alleged orbit, etc.),...",819731853003419682
-1,"🇺🇸🇺🇸 #AmericaFirst 'It's crazy to think that climate change takes priority over terror.' ~",819742610004779008
0,"Legit smoking a port in a cut off, global warming isn't so bad.",819744991039881216
1,"Rex Tillerson should get no vote until we see what he's hiding on climate change",819747182165299200
2,"Freshman Democrat Kamala Harris grills CIA director nominee on climate change via",819761470938312704
1,"I see your GMO-crazy-crowd, but I raise you climate change, & evolution deniers (especially evolution, the heart of",819766309638512640
1,"If you’re looking for good news about climate change, this is about the best there is right now.",819768937659310080
0,"Could someone link me the journal for his reviewed article on climate change? Isnt one?",819770288762036224
-1,"Maybe because 'man-made global warming' failed spectacularly and taxpayers are waking up. Read. Learn. Think. Vote",819775391925563397
1,"I guess we can lay this whole 'global warming' nonsense to bed then, right? #Satire",819776745939169280
1,"A necessary tool in the long term economic growth, climate change and well-being of citizens #SmartCities #IoT",819788588539781120
2,"Record-breaking #Arctic warmth ‘extremely unlikely’ without climate change. Via",819793577102348288
1,"'If we want to say there is a ground zero for social justice, it had to be climate change.' -- Angela Davis @ Seattle town h",819796323746488320
1,"Apparently Trump is so confident global warming doesn't exist he might stop NASA monitoring certain earth related data. Sen",819798893177118722
1,"Our children will not have the luxury of debating climate change, they will be too busy dealing with its effects. Love it Mr Obama.",819823492069625857
2,"Donald Trump's pick for CIA director refuses to accept Nasa findings on climate change | The Independent",819848003473260545
-1,"Now they make 100 year predictions of doom & gloom for climate change because no one will be around to call BS when it do",819863333562159105
1,"Slight change of topic: from nits to moths - How to rid plague of warm homes/ climate change?",819867612167467009
1,"Kaine asks Tillerson flat-out whether Exxon knew about climate change in 1982 and lied about it. He didn’t answer.",819883298965094406
1,"It's 54 degrees at 7 am and by 7 pm it's going to be 26... global warming is a myth tho right...",819883352262119424
1,"47 degrees in the middle of January and it's pouring rain. Keep telling yourself global warming isn't real though",819895902571732992
-1,"With video. According to liberals, you MUST accept their dogma on global warming...",819895907818688512
-1,"Like global warming regulatory crap, increasing the poor's expenses by $2,700/year?",819902874574536704
0,"Are climate change and radical Islam even related in anyway Tammy",819915261662953472
1,"when it comes to Ed this far right Leg. continues to be out of touch.climate change not discussed? That's Science",819915313940566020
1,"Mon. temp -5°F (with wind chill). Thurs. 65°. I'm just relieved there's no such thing as climate change, or we'd see some REAL",819917605410664450
2,"Faith leaders reframe climate change as moral issue:",819931444155969536
-1,"Don't you start with that 'climate change' hoax again!!!111 😜",819935021565935619
0,"Taeyong is like the global warming bec he's waaayyy too hot",819936154480885760
1,"This is a significant intervention that puts the Church in key position to drive global response to climate change”",819952159991021569
-1,"IMAGE: Stop global warming hypocrisy! #globalwarming #climatechange #hoax #fraud #fail #lie",819970349878153216
1,"want to specify that $ is donated to orgs that work on climate change,women's rights, immigration,+other causes.in",819973690590949376
-1,"Just Think 🎉🤔 When Liberals end up in Hell ... They'll finally know what climate change is 😂😂",819976998634201089
1,"At least they're finally agreeing with climate change. So yay...progress. 😬",819980375862616065
1,"Most Californians—as well as adults nationwide—say global warming is already having an impact",819988634388480000
1,"Google 'Paris Agreement'. There is universal agreement that climate change is a real threat. This is not my opinion, it's fact.",819989794575056896
1,"Exxon has known about climate change since the 70s. Instead of sounding a warning it conspired to profit. #rejectREX",819996720633364482
1,"Not only a colossal windbag but a climate change denier. I hope residents of Jaywick and Mersea are listening to Owen",820008614039523328
0,"Egon ist so´n richtiges Weichei. global warming ;)",820008637309526020
2,"A new study just blew a hole in one of the strongest arguments against global warming",820011057892720640
1,"Tillerson’s hearing fails to assure the American public on #climate change #ActOnClimate",820013724421525505
1,"talks about tropical algae in climate change turfs in the future",820018337749106692
0,"Who do you trust on climate change if you are not an expert? #climatechange",820026431312777216
1,"It really bugs me when the govt. finally makes plans to help fight climate change & all I hear is old people complaining.",820031768225075202
2,"Where did the myth of a climate change 'hiatus' come from?",820036864379797504
1,"If u aren't vegan u don't have a right to complain abt global warming/endangered animals bc if u aren't vegan ur a part of",820051329691373569
1,"to equating BLM to the KKK and calling global warming bullshit.",820051355750440960
-1,"New California Senator Kamala Harris questioned the CIA nominee on climate change. Spying on climate change? Yep, a D",820061484981972992
0,"Yeah larries are also the reason for global warming... what's new",820073104248631296
1,"Amazing and beautiful. Too bad they will be in danger of extinction due to climate change.",820115898325434370
1,"So most farmers are facing failed crop this season. Irrigation in light of climate change should be a national agenda.",820118224700379136
-1,"I actually have a degree in Environmental Studies - and yes - man made climate change is a ho",820118259273990144
1,"no, she's saying that people who aren't vegan have no right to complain about global warming, which is true",820161365679763457
2,"Trump meets with Princeton scientist who called 'global warming' fears 'pure belief disguised as science'",820186891542790145
1,"Here you can see who the victims of global warming are...",820208342765359104
0,"but but global warming",820218077661003776
1,"The & others are calling for a globally-funded scientific team to help tackle climate change",820219662931783680
1,"“Saying I didn’t know or I was just following orders doesn’t cut it. We’re talking about runaway climate change' Be",820225095821979648
1,"In case you've been thinking, 'everyone will have to accept that climate change is real when it gets REALLY obvious",820242544302899200
1,"British state not equipped 2 tackle world challenges of climate change & automation but tied to archaic vested interests",820242659256176641
1,"Rick Perry is climate change denier who wanted to abolish DOE. Not fit to run it! VOTE NO!",820245560695234560
1,"That’s how we will overcome the functionality of climate change is dangerous. Join the new normal.",820267384082665472
0,"What more does MARTINEZ have to do to get in the first team?? Stop global warming? Bring world peace?",820271178107461632
-1,"Obama cost us 13% to 20% increases for electrical the next 20 years,due to global warming? 😲😖😔😲",820281963798003712
1,"climate change deniers aren't in the least interested in facts.",820283247741517824
-1,"David the only climate change going around is massive corruption oppression and tyranny Melt the Artic🔥 then The hell with it",820294025248931840
1,"Tackle climate change closely tied to conflict prevention - incoming #UNSG explains:",820295206926827522
1,"Fuck you to welfare, fuck you to global warming, fuck you to health care, fuck you to women's rights, fuck you to everythi",820316375721725952
1,"He claims the planet is cooling and questions climate change. Who is...our next energy secretary?",820318632362115072
0,"Dear , you're supposed to be devoted to preserving our natural resources... instead you change your climate change wording. Horrible.",820320839275020288
1,"Clarke and #Lexa take transit to #UNITYDAYS2017, reducing their carbon footprint to fight climate change. (&avoid n",820330403089289218
1,"Not surprised. These gentlemen won't live long enough for climate change to be a big problem for them. must not hav",820333328742092800
0,"doesn't believe in global warming?",820347123434721281
1,"One of the reasons people aren’t doing enough about climate change? It calls for long-term thinking:…",820353116310827008
1,"Two days ago it was 60+ degrees and today it's snowing but somehow there are still people that don't believe in climate change 🙄",820355840658075658
0,"When your fiancé blames you for global warming because you insist on…",820358414765129728
1,"Holy moly this bitch thinks global warming is fake",820365880257351680
1,"No climate change isn't real! Scientists don't know what the heck they are talking about!* *😉 I don't…",820387076143190017
-1,"The whole 'climate change' scam is fake news, from top to bottom. The biggest fraud in science history.",820392133232205824
1,"Murdoch, too, has no time for global warming. Dickheads like he and Turnbull think it is somebody's joke. 2017 already exce",820395817525616641
1,"Reporting new fossil fuel finds without mentioning their climate change impacts if developed is irresponsible, out-dated e",820402173657812993
1,"You would think a President would want to attack unemployment, climate change, pollution, homelessness, poor school",820415020072742912
1,"Seems much of global warming denial these days is data nihilism. Lots of 'you can't possibly know!', little substantial arg",820428067927531521
-1,"It's 30º (really cold) in New York today - tell the so-called 'scientists' that we want global warming right now!",820430552604020737
0,"global warming in hell....hahahaha",820446695012048901
2,"Trump appointees on climate change: Not a hoax, but not a big deal either",820453412164816897
1,"The only way to save the polar bear population is to hit the brakes on climate change, US Fish and Wildlife says",820454139918512132
1,"How can anyone doubt climate change? It's fucking science... it's as real as gravity.",820460251057000448
-1,"fuck does climate change have to do with radical Islam? Syrian refugees? Do you need an adult?",820460261157048321
0,"Are you still sure global warming is causing California drought?",820465037693382656
0,"Ummm... This op ed is from the husband of Canada's minister responsible for climate change.",820472669359472644
2,"Trump meets with physicist who claims 'benefits' of climate change 'outweigh any harm'",820475166849454080
-1,"global warming my ass ..North America & Europe in a deep freeze ..Please give us some global warming !!",820492406449651712
1,"The honeybee population has been nearly decimated from disease, pesticides, and climate change. Protect them by say",820505911332667392
2,"Scientists discover a way to capture carbon dioxide from the ambient air, creating new way to fight climate change",820513974563307520
0,"Is he the reason for global warming!? you make our hearts skip a beat 🙈 #HrithikRoshan",820573748390752257
1,"Teacher: What problems do you find in todays society My class: Sweden's contribution to climate change, rasism agai",820584204996116480
0,"What! With all this global warming??",820588229132853249
1,"Wisdom, courage needed in climate change fight | Sudbury Star - #climatechange",820588289216417793
1,"Finally got the perfect gift for Trump for his inauguration... Prince Charles’ new Ladybird book on climate change",820612089580572672
1,"In this podcast, gives the clearest explanation of global warming science I've ever heard:",820612168043347969
1,"The scary, unimpeachable evidence that climate change is already here: #itstimetochange #climatechange ;..",820615210725675008
1,"Dear everyone concerned about tackling #climate change post-Trump win - Don't mourn, organize! As Obama said: 'Show up",820632084305870849
2,"The House Science Committee used global warming to… challenge global warming?",820632153688068096
2,"Human-driven global warming is biggest threat to polar bears, report says",820633541780340736
0,"This month, we're launching #LadybirdExperts: a new series for adults, covering climate change to quantum physics.",820656471293579266
1,"Newt is insane, what science degree does Rick Perry have, he is a climate change denier NUTBAG",820661375957684226
1,"We desperately need more accurate ways to quantify the costs of: - climate change - inequality - the ad-driven web",820666841349509121
0,"PoemStone: 'Keeping it Real': The most relevant post on 'global warming' now",820685672281292800
-1,"not saying ...no global warming but REALLY QUESTION... • MAN MADE",820699538897981441
1,"Want Congress to take action on climate change? They need to hear from you. Make those calls!…",820706858218291200
-1,"ANONYMOUS RELEASE SHOCKING DOCUMENTARY let's hear less about global warming and more about GMO.",820708102177591296
1,"In a world dominated by Trump, Brexit, ISIS, hatred, global warming, it's heartening when things like this happen.",820709578895605760
2,"More than 600 businesses and investors released a letter today urging to fight climate change",820714374209880066
0,"Jesus said, climate change would happen at His return to earth to save the Jews & the Nation of Israel",820721704334983168
2,"Prince Charles co-authors Ladybird climate change book #environment #climatechange 👑🌍❤️",820725064421310469
0,"Entertainers are all good if they're meeting w/ lib presidents to work on climate change but how dare one talk abt urban",820725072453398528
1,"The good news about climate change is that we can curb it just by living vegan. #climate #deforestation #meat #dairy",820734501043183617

12.8 - 13.1K
[Sentiment Score],"[Cleaned Message]",[ID]
-1,"The weather channel is responsible for global warming. #FakeFakeNewsFacts",820744639472947206
1,"CA disagrees on climate change, emissions, energy, immigration, healthcare, cannabis and guns. Outcome? 4.6% growth, leading the US. Hmm....",820754696637792256
1,"Wasn't this the guy throwing snow balls on the Senate floor as evidence rebuking climate change? Nice elites there,…",820760173853741056
1,"Due to climate change concerns I will not be performing at the Trump inauguration. 🦄",820760252224249857
-1,"'Apple could not resist pushing the global warming religion as part of its “Earth Day” political blitz on iOS users'",820812808191352833
1,"Modern agriculture cultivates climate change – we must nurture biodiversity via",820831429902729217
2,"'‘Fight against climate change is a moral obligation’' via . Full story at",820849926586437636
1,"the UK is a great example of a country being proactive in stopping climate change #ActOnClimate #SetAnExample",820862807008755712
1,"Animal ag is the main cause of global warming, harming birds and other creatures! Pls don’t post bacon recip…",820876792948932608
1,"Sir,too much pollution and climate change is going on.Renewable sector needs governme…",820879256276193281
1,"Stern showed economic costs of climate change will outweigh economic costs of mitigation leading to more impetus for climate action 1",820925847443935233
-1,"'9/11 incident' Really Hank? After 1 more meeting @ the Center you might call 9/11 a natural disaster caused by global warming.",820949111901929472
1,"The GOP answer to wealth inequality: do nothing, healthcare: repeal Obamacare and do nothing, climate change: nothing, r…",820957672413528064
0,"You just don't get it man, global warming is causing all the cooling. 🙄",820974258134323201
1,"Gentle reminder that Donald Trump thinks climate change is a Chinese hoax",820982016200048640
1,"p sure its just global warming we r close to tha end folks",821002127430533121
1,"Hope you'll have the courage to uphold justice democracy& fight climate change so you'll be on the #RightSideOfHistory",821043112323661825
-1,"Of course. I'm sure that some climate change cult member thinks TAR as a PAINT is problematic.",821051409869185026
0,"Lovin this global warming weather! ;^)",821051412197113856
1,"A PM desperate for a quick deal; and a climate change denying opponent of state healthcare. What could go wrong?",821053528936509440
1,"if climate change & global warming dont exist then you were NOT elected president even Tillerman acknowledges it is problem",821069367806832640
1,"'you awake?' 'yeah b you okay?' 'Yeah, just wanted to talk to you about the devastating effects of global warming o…",821072958391287810
1,"Dr Zahra it is true what he is saying..Cows do fart and belch out methane.. Significant contributors to global warming...",821085438098096129
